CompanyNumber,tm_has_any,tm_count_total,tm_count_12m,tm_first_date,tm_latest_date,tm_days_since_latest,tm_value_total,tm_value_max,tm_value_count,tm_types,tm_match_method,tm_max_confidence,tm_min_confidence
00185947,1,168,0,1898-07-16,2017-12-08,3157,168.0,1.0,168,trademark_application_published|trademark_dead|trademark_registered|trademark_removed|trademark_surrendered|trademark_withdrawn,name_postcode_area,0.85,0.85
00185953,1,13,0,1929-05-30,2017-10-18,3208,13.0,1.0,13,trademark_application_published|trademark_registered,name_postcode_area,0.85,0.85
00186454,1,1,0,2017-09-14,2017-09-14,3242,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
00187961,1,1,0,2006-12-22,2006-12-22,7161,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
00188027,1,63,0,1891-02-23,2013-09-30,4687,63.0,1.0,63,trademark_dead|trademark_registered|trademark_removed,name_postcode_area,0.85,0.85
00188150,1,1,0,1981-06-08,1981-06-08,16489,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
00188425,1,1,0,2008-05-23,2008-05-23,6643,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
00189141,1,57,0,1939-01-31,2017-07-26,3292,57.0,1.0,57,trademark_dead|trademark_refused|trademark_registered|trademark_removed,name_postcode_area,0.85,0.85
00189291,1,84,0,1926-01-25,2010-07-30,5845,84.0,1.0,84,trademark_dead|trademark_expired|trademark_refused|trademark_registered|trademark_removed,name_postcode_area,0.85,0.85
00189360,1,1,0,1944-10-16,1944-10-16,29873,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
00190137,1,3,0,1903-05-25,1933-07-05,33994,3.0,1.0,3,trademark_registered,name_postcode_area,0.85,0.85
00190744,1,4,0,1953-09-21,2014-08-06,4377,4.0,1.0,4,trademark_registered,name_postcode_area,0.85,0.85
00191878,1,1,0,2001-01-30,2001-01-30,9313,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
00191968,1,37,0,1954-04-22,2017-03-10,3430,37.0,1.0,37,trademark_dead|trademark_registered,name_postcode_area,0.85,0.85
00192121,1,4,0,1968-08-13,1989-09-19,13464,4.0,1.0,4,trademark_dead,name_postcode_area,0.85,0.85
00192795,1,6,0,1993-04-21,2000-02-10,9668,6.0,1.0,6,trademark_dead|trademark_expired|trademark_registered,name_postcode_area,0.85,0.85
00193800,1,77,0,1984-05-31,2017-10-19,3207,77.0,1.0,77,trademark_application_published|trademark_dead|trademark_examination|trademark_expired|trademark_registered|trademark_removed,name_postcode_area,0.85,0.85
00194421,1,7,0,1961-12-14,1978-11-15,17425,7.0,1.0,7,trademark_dead|trademark_registered,name_postcode_area,0.85,0.85
00194555,1,10,0,1944-10-31,2003-09-24,8346,10.0,1.0,10,trademark_dead|trademark_registered,name_postcode_area,0.85,0.85
00195431,1,3,0,1924-12-29,1981-01-22,16626,3.0,1.0,3,trademark_dead,name_postcode_area,0.85,0.85
00197754,1,225,0,1920-06-23,2008-03-12,6715,225.0,1.0,225,trademark_dead|trademark_registered|trademark_removed,name_postcode_area,0.85,0.85
00198032,1,7,0,2012-07-13,2017-08-15,3272,7.0,1.0,7,trademark_registered,name_postcode_area,0.85,0.85
00198474,1,63,0,1876-03-02,2006-12-19,7164,63.0,1.0,63,trademark_dead|trademark_registered|trademark_removed,name_postcode_area,0.85,0.85
00198509,1,10,0,1969-04-25,2017-10-26,3200,10.0,1.0,10,trademark_application_published|trademark_registered,name_postcode_area,0.85,0.85
00198641,1,1,0,1997-06-12,1997-06-12,10641,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
00200794,1,1,0,1990-11-20,1990-11-20,13037,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
00200956,1,2,0,1994-03-31,2012-07-11,5133,2.0,1.0,2,trademark_dead|trademark_registered,name_postcode_area,0.85,0.85
00201929,1,2,0,2003-09-12,2006-05-26,7371,2.0,1.0,2,trademark_dead,name_postcode_area,0.85,0.85
00202702,1,1,0,2017-02-17,2017-02-17,3451,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
00202712,1,1,0,2005-08-05,2005-08-05,7665,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
00204368,1,13,0,2010-07-12,2017-11-09,3186,13.0,1.0,13,trademark_application_published|trademark_refused|trademark_registered|trademark_withdrawn,name_postcode_area,0.85,0.85
00204450,1,11,0,1993-07-14,2015-12-22,3874,11.0,1.0,11,trademark_dead|trademark_registered,name_postcode_area,0.85,0.85
00204800,1,1,0,2011-06-03,2011-06-03,5537,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
00205369,1,2,0,1990-09-27,1997-09-06,10555,2.0,1.0,2,trademark_expired,name_postcode_area,0.85,0.85
00206132,1,176,0,1904-12-03,2013-05-13,4827,176.0,1.0,176,trademark_dead|trademark_expired|trademark_registered|trademark_removed,name_postcode_area,0.85,0.85
00206341,1,3,0,1954-09-14,1995-03-15,11461,3.0,1.0,3,trademark_dead|trademark_registered,name_postcode_area,0.85,0.85
00206456,1,4,0,1997-02-24,2007-02-13,7108,4.0,1.0,4,trademark_registered|trademark_removed,name_postcode_area,0.85,0.85
00207655,1,2,0,1985-06-06,1994-05-14,11766,2.0,1.0,2,trademark_registered,name_postcode_area,0.85,0.85
00208517,1,2,0,1958-06-10,1987-09-10,14204,2.0,1.0,2,trademark_dead,name_postcode_area,0.85,0.85
00208758,1,20,0,1972-04-19,2017-05-03,3376,20.0,1.0,20,trademark_dead|trademark_registered,name_postcode_area,0.85,0.85
00209905,1,21,0,1945-08-31,2010-11-26,5726,21.0,1.0,21,trademark_dead|trademark_registered|trademark_removed,name_postcode_area,0.85,0.85
00210505,1,13,0,1993-02-17,2016-06-27,3686,13.0,1.0,13,trademark_registered,name_postcode_area,0.85,0.85
00210739,1,2,0,1955-03-23,1989-02-21,13674,2.0,1.0,2,trademark_dead,name_postcode_area,0.85,0.85
00210794,1,8,0,1970-10-05,2016-08-18,3634,8.0,1.0,8,trademark_dead|trademark_registered,name_postcode_area,0.85,0.85
00213405,1,6,0,2010-02-15,2016-11-25,3535,6.0,1.0,6,trademark_refused|trademark_registered,name_postcode_area,0.85,0.85
00214538,1,48,0,1895-07-31,2001-11-09,9030,48.0,1.0,48,trademark_dead|trademark_registered|trademark_removed,name_postcode_area,0.85,0.85
00214781,1,24,0,1980-04-12,2009-05-14,6287,24.0,1.0,24,trademark_dead|trademark_registered|trademark_removed,name_postcode_area,0.85,0.85
00215496,1,91,0,1909-08-07,2014-09-25,4327,91.0,1.0,91,trademark_dead|trademark_expired|trademark_merged|trademark_registered|trademark_removed,name_postcode_area,0.85,0.85
00215668,1,36,0,1926-02-22,1997-02-14,10759,36.0,1.0,36,trademark_dead|trademark_registered,name_postcode_area,0.85,0.85
00216431,1,3,0,1980-03-26,2006-06-02,7364,3.0,1.0,3,trademark_registered,name_postcode_area,0.85,0.85
00217422,1,1,0,1970-04-22,1970-04-22,20554,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
00218229,1,3,0,1985-08-14,2007-01-09,7143,3.0,1.0,3,trademark_registered,name_postcode_area,0.85,0.85
00218486,1,20,0,1930-02-20,2006-01-09,7508,20.0,1.0,20,trademark_dead|trademark_registered,name_postcode_area,0.85,0.85
00220175,1,220,0,1948-05-03,2017-08-11,3276,220.0,1.0,220,trademark_dead|trademark_merged|trademark_refused|trademark_registered|trademark_removed|trademark_withdrawn,name_postcode_area,0.85,0.85
00220533,1,10,0,1931-04-18,2017-12-06,3159,10.0,1.0,10,trademark_application_published|trademark_registered,name_postcode_area,0.85,0.85
00221210,1,8,0,1930-08-26,2001-07-26,9136,8.0,1.0,8,trademark_dead|trademark_registered,name_postcode_area,0.85,0.85
00222047,1,6,0,1927-05-20,2017-08-16,3271,6.0,1.0,6,trademark_dead|trademark_registered,name_postcode_area,0.85,0.85
00222864,1,7,0,1948-05-07,2017-01-24,3475,7.0,1.0,7,trademark_dead|trademark_registered|trademark_withdrawn,name_postcode_area,0.85,0.85
00222915,1,4,0,2000-06-14,2000-08-01,9495,4.0,1.0,4,trademark_dead,name_postcode_area,0.85,0.85
00223306,1,17,0,1977-04-14,2017-04-12,3397,17.0,1.0,17,trademark_dead|trademark_registered,name_postcode_area,0.85,0.85
00225180,1,8,0,2001-07-27,2015-12-02,3894,8.0,1.0,8,trademark_dead|trademark_expired|trademark_registered,name_postcode_area,0.85,0.85
00226536,1,1,0,2013-07-29,2013-07-29,4750,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
00226822,1,2,0,1972-10-23,1986-11-24,14494,2.0,1.0,2,trademark_expired,name_postcode_area,0.85,0.85
00227266,1,2,0,2003-01-06,2003-01-06,8607,2.0,1.0,2,trademark_registered,name_postcode_area,0.85,0.85
00231734,1,9,0,1995-06-07,2017-11-13,3182,9.0,1.0,9,trademark_application_published|trademark_dead|trademark_registered,name_postcode_area,0.85,0.85
00232213,1,19,0,1991-12-19,2017-04-21,3388,19.0,1.0,19,trademark_registered,name_postcode_area,0.85,0.85
00232215,1,73,0,1991-12-06,2016-08-05,3647,73.0,1.0,73,trademark_dead|trademark_refused|trademark_registered|trademark_withdrawn,name_postcode_area,0.85,0.85
00232592,1,12,0,1930-09-19,2010-10-25,5758,12.0,1.0,12,trademark_dead|trademark_expired|trademark_registered,name_postcode_area,0.85,0.85
00233771,1,6,0,2006-08-11,2015-03-13,4158,6.0,1.0,6,trademark_refused|trademark_registered,name_postcode_area,0.85,0.85
00233851,1,18,0,1945-05-17,2014-05-28,4447,18.0,1.0,18,trademark_dead|trademark_registered|trademark_removed,name_postcode_area,0.85,0.85
00235093,1,1,0,2006-06-26,2006-06-26,7340,1.0,1.0,1,trademark_dead,name_postcode_area,0.85,0.85
00235815,1,2,0,1992-07-22,2007-09-24,6885,2.0,1.0,2,trademark_dead|trademark_expired,name_postcode_area,0.85,0.85
00236462,1,9,0,1964-12-11,2003-09-26,8344,9.0,1.0,9,trademark_dead|trademark_registered,name_postcode_area,0.85,0.85
00238303,1,173,0,1908-08-07,2017-07-06,3312,173.0,1.0,173,trademark_cancelled|trademark_dead|trademark_expired|trademark_refused|trademark_registered|trademark_removed|trademark_withdrawn,name_postcode_area,0.85,0.85
00239373,1,12,0,1937-03-18,2004-03-03,8185,12.0,1.0,12,trademark_dead|trademark_registered,name_postcode_area,0.85,0.85
00239762,1,5,0,1903-04-16,1991-03-07,12930,5.0,1.0,5,trademark_dead|trademark_registered,name_postcode_area,0.85,0.85
00240050,1,4,0,1993-10-10,2014-07-09,4405,4.0,1.0,4,trademark_dead|trademark_registered,name_postcode_area,0.85,0.85
00240080,1,1,0,1997-08-08,1997-08-08,10584,1.0,1.0,1,trademark_dead,name_postcode_area,0.85,0.85
00241601,1,2,0,1913-09-17,1934-01-31,33784,2.0,1.0,2,trademark_dead,name_postcode_area,0.85,0.85
00242246,1,10,0,1972-01-04,2005-03-18,7805,10.0,1.0,10,trademark_dead|trademark_registered,name_postcode_area,0.85,0.85
00243547,1,37,0,1979-08-30,2011-10-13,5405,37.0,1.0,37,trademark_dead|trademark_merged|trademark_registered|trademark_surrendered,name_postcode_area,0.85,0.85
00243794,1,11,0,1994-06-21,2014-11-06,4285,11.0,1.0,11,trademark_registered,name_postcode_area,0.85,0.85
00244390,1,10,0,1990-04-11,2017-11-22,3173,10.0,1.0,10,trademark_application_published|trademark_dead|trademark_registered,name_postcode_area,0.85,0.85
00245345,1,30,0,1924-12-31,2006-11-21,7192,30.0,1.0,30,trademark_dead|trademark_registered|trademark_removed,name_postcode_area,0.85,0.85
00246713,1,1,0,2014-07-07,2014-07-07,4407,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
00246797,1,2,0,2009-12-15,2009-12-15,6072,2.0,1.0,2,trademark_registered,name_postcode_area,0.85,0.85
00247647,1,16,0,1926-09-25,2008-03-20,6707,16.0,1.0,16,trademark_dead|trademark_registered,name_postcode_area,0.85,0.85
00248570,1,22,0,1961-12-20,2006-06-07,7359,22.0,1.0,22,trademark_dead|trademark_registered,name_postcode_area,0.85,0.85
00248875,1,26,0,1926-01-22,2017-07-24,3294,26.0,1.0,26,trademark_dead|trademark_expired|trademark_registered,name_postcode_area,0.85,0.85
00249316,1,44,0,1876-02-01,2018-01-18,3116,44.0,1.0,44,trademark_dead|trademark_examination|trademark_registered,name_postcode_area,0.85,0.85
00249688,1,49,0,1909-02-08,2000-07-08,9519,49.0,1.0,49,trademark_dead|trademark_registered,name_postcode_area,0.85,0.85
00249879,1,37,0,1983-05-25,2015-01-21,4209,37.0,1.0,37,trademark_dead|trademark_expired|trademark_registered|trademark_withdrawn,name_postcode_area,0.85,0.85
00250646,1,2,0,2004-01-22,2016-07-05,3678,2.0,1.0,2,trademark_registered,name_postcode_area,0.85,0.85
00250773,1,9,0,1943-03-11,2009-07-16,6224,9.0,1.0,9,trademark_registered,name_postcode_area,0.85,0.85
00251148,1,8,0,1983-10-19,2017-08-07,3280,8.0,1.0,8,trademark_dead|trademark_registered|trademark_removed,name_postcode_area,0.85,0.85
00252115,1,176,0,1950-01-07,2017-11-14,3181,176.0,1.0,176,trademark_application_published|trademark_dead|trademark_expired|trademark_registered|trademark_removed,name_postcode_area,0.85,0.85
00252323,1,1,0,1926-07-19,1926-07-19,36537,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
00252455,1,1,0,1931-03-17,1931-03-17,34835,1.0,1.0,1,trademark_dead,name_postcode_area,0.85,0.85
00252672,1,2,0,1999-03-17,2017-02-10,3458,2.0,1.0,2,trademark_registered,name_postcode_area,0.85,0.85
00254912,1,26,0,1912-06-01,1985-11-20,14863,26.0,1.0,26,trademark_dead|trademark_registered,name_postcode_area,0.85,0.85
00255259,1,1,0,1985-08-17,1985-08-17,14958,1.0,1.0,1,trademark_dead,name_postcode_area,0.85,0.85
00255912,1,9,0,2013-06-05,2017-10-26,3200,9.0,1.0,9,trademark_application_published|trademark_registered|trademark_withdrawn,name_postcode_area,0.85,0.85
00257009,1,8,0,1987-01-23,2014-04-15,4490,8.0,1.0,8,trademark_dead|trademark_registered,name_postcode_area,0.85,0.85
00257353,1,4,0,2013-12-13,2013-12-13,4613,4.0,1.0,4,trademark_registered,name_postcode_area,0.85,0.85
00259016,1,1,0,2016-01-20,2016-01-20,3845,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
00259600,1,1,0,2012-09-04,2012-09-04,5078,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
00260082,1,11,0,1985-02-22,2017-03-06,3434,11.0,1.0,11,trademark_dead|trademark_registered,name_postcode_area,0.85,0.85
00262152,1,634,0,1935-04-17,2014-07-09,4405,634.0,1.0,634,trademark_dead|trademark_expired|trademark_registered|trademark_removed,name_postcode_area,0.85,0.85
00262254,1,1,0,2007-05-22,2007-05-22,7010,1.0,1.0,1,trademark_removed,name_postcode_area,0.85,0.85
00262938,1,46,0,1921-08-06,1994-03-24,11817,46.0,1.0,46,trademark_dead|trademark_registered,name_postcode_area,0.85,0.85
00263162,1,2,0,2006-07-27,2006-07-27,7309,2.0,1.0,2,trademark_dead,name_postcode_area,0.85,0.85
00265896,1,73,0,1933-01-24,1994-09-22,11635,73.0,1.0,73,trademark_dead,name_postcode_area,0.85,0.85
00267189,1,3,0,2017-01-10,2017-01-10,3489,3.0,1.0,3,trademark_registered,name_postcode_area,0.85,0.85
00267550,1,19,0,1992-07-21,2017-03-14,3426,19.0,1.0,19,trademark_dead|trademark_registered|trademark_removed,name_postcode_area,0.85,0.85
00267687,1,140,0,1932-04-29,2017-12-27,3138,140.0,1.0,140,trademark_application_published|trademark_dead|trademark_expired|trademark_registered|trademark_removed,name_postcode_area,0.85,0.85
00268528,1,1,0,2011-10-17,2011-10-17,5401,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
00269255,1,66,0,1906-11-12,2014-06-02,4442,66.0,1.0,66,trademark_dead|trademark_merged|trademark_registered|trademark_removed,name_postcode_area,0.85,0.85
00269400,1,1,0,1997-10-30,1997-10-30,10501,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
00271055,1,4,0,2009-02-19,2013-08-29,4719,4.0,1.0,4,trademark_registered,name_postcode_area,0.85,0.85
00271221,1,5,0,1920-06-02,1995-04-04,11441,5.0,1.0,5,trademark_dead,name_postcode_area,0.85,0.85
00271439,1,1,0,2015-08-12,2015-08-12,4006,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
00271998,1,9,0,1912-04-01,2014-07-28,4386,9.0,1.0,9,trademark_dead|trademark_registered,name_postcode_area,0.85,0.85
00272170,1,1,0,2015-05-05,2015-05-05,4105,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
00272562,1,71,0,1933-03-24,2009-06-11,6259,71.0,1.0,71,trademark_dead|trademark_expired|trademark_registered|trademark_removed,name_postcode_area,0.85,0.85
00273400,1,3,0,1980-03-19,2017-12-07,3158,3.0,1.0,3,trademark_application_published|trademark_expired|trademark_registered,name_postcode_area,0.85,0.85
00273492,1,3,0,2002-10-24,2004-02-09,8208,3.0,1.0,3,trademark_dead,name_postcode_area,0.85,0.85
00274104,1,7,0,1936-02-17,1987-02-20,14406,7.0,1.0,7,trademark_dead,name_postcode_area,0.85,0.85
00275446,1,2,0,1949-12-08,1960-01-20,24299,2.0,1.0,2,trademark_dead|trademark_registered,name_postcode_area,0.85,0.85
00275947,1,100,0,1920-05-05,2002-03-12,8907,100.0,1.0,100,trademark_dead|trademark_expired|trademark_registered|trademark_removed,name_postcode_area,0.85,0.85
00275978,1,3,0,1995-10-20,2017-04-21,3388,3.0,1.0,3,trademark_registered,name_postcode_area,0.85,0.85
00276465,1,13,0,1944-03-24,1995-04-27,11418,13.0,1.0,13,trademark_dead|trademark_registered,name_postcode_area,0.85,0.85
00276928,1,358,0,1974-10-08,2018-01-11,3123,358.0,1.0,358,trademark_dead|trademark_examination|trademark_expired|trademark_opposed|trademark_refused|trademark_registered|trademark_removed|trademark_surrendered|trademark_withdrawn,name_postcode_area,0.85,0.85
00277690,1,37,0,1933-06-02,2017-11-08,3187,37.0,1.0,37,trademark_application_published|trademark_dead|trademark_registered,name_postcode_area,0.85,0.85
00278011,1,6,0,1974-02-12,2006-05-11,7386,6.0,1.0,6,trademark_dead|trademark_registered,name_postcode_area,0.85,0.85
00278523,1,13,0,1886-11-24,1949-04-05,28241,13.0,1.0,13,trademark_dead|trademark_registered|trademark_removed,name_postcode_area,0.85,0.85
00278802,1,3,0,2015-11-09,2017-05-31,3348,3.0,1.0,3,trademark_registered,name_postcode_area,0.85,0.85
00279596,1,4,0,1992-12-22,2005-05-16,7746,4.0,1.0,4,trademark_dead|trademark_registered,name_postcode_area,0.85,0.85
00280073,1,3,0,2002-03-09,2007-08-21,6919,3.0,1.0,3,trademark_expired|trademark_registered,name_postcode_area,0.85,0.85
00280760,1,1,0,1999-07-06,1999-07-06,9887,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
00281295,1,1,0,2011-05-06,2011-05-06,5565,1.0,1.0,1,trademark_registered,name_postcode_area,0.85,0.85
00281728,1,633,0,1876-01-06,2017-08-18,3269,633.0,1.0,633,trademark_dead|trademark_expired|trademark_refused|trademark_registered|trademark_removed|trademark_surrendered|trademark_withdrawn,name_postcode_area,0.85,0.85
00281817,1,11,0,1906-04-27,2008-06-20,6615,11.0,1.0,11,trademark_dead|trademark_registered,name_postcode_area,0.85,0.85
00282772,1,4,0,1996-11-15,2006-11-17,7196,4.0,1.0,4,trademark_dead|trademark_registered,name_postcode_area,0.85,0.85
00282893,1,18,0,1951-03-05,2016-10-17,3574,18.0,1.0,18,trademark_registered,name_postcode_area,0.85,0.85
00283280,1,2,0,2002-01-25,2006-06-09,7357,2.0,1.0,2,trademark_registered,name_postcode_area,0.85,0.85
00284385,1,4,0,1957-10-08,1970-11-03,20359,4.0,1.0,4,trademark_dead,name_postcode_area,0.85,0.85
00286146,1,1,0,2013-06-26,2013-06-26,4783,1.0,1.0,1,trademark_withdrawn,name_postcode_area,0.85,0.85
00286651,1,11,0,1985-05-30,2013-07-23,4756,11.0,1.0,11,trademark_dead|trademark_registered|trademark_withdrawn,name_postcode_area,0.85,0.85
00286773,1,23,0,1905-02-20,2004-03-18,8170,23.0,1.0,23,trademark_dead|trademark_expired|trademark_registered,name_postcode_area,0.85,0.85
00288046,1,7,0,2009-01-14,2017-02-03,3465,7.0,1.0,7,trademark_registered,name_postcode_area,0.85,0.85
00289584,1,5,0,1973-07-02,1989-04-13,13623,5.0,1.0,5,trademark_registered,name_postcode_area,0.85,0.85
00291620,1,2,0,2017-01-05,2017-01-05,3494,2.0,1.0,2,trademark_registered,name_postcode_area,0.85,0.85
00291835,1,10,0,1971-06-17,2006-11-09,7204,10.0,1.0,10,trademark_dead|trademark_registered,name_postcode_area,0.85,0.85
00292169,1,37,0,1926-12-01,2006-09-21,7253,37.0,1.0,37,trademark_dead|trademark_registered|trademark_removed,name_postcode_area,0.85,0.85
00292784,1,2,0,1910-04-30,2015-03-11,4160,2.0,1.0,2,trademark_registered,name_postcode_area,0.85,0.85
00293210,1,3,0,1953-06-26,2000-05-26,9562,3.0,1.0,3,trademark_registered,name_postcode_area,0.85,0.85
00293262,1,17,0,1906-03-21,2011-02-14,5646,17.0,1.0,17,trademark_dead|trademark_registered,name_postcode_area,0.85,0.85
00294532,1,7,0,1968-02-03,2010-04-26,5940,7.0,1.0,7,trademark_dead|trademark_registered,name_postcode_area,0.85,0.85
00294907,1,2,0,1994-12-30,2007-05-01,7031,2.0,1.0,2,trademark_dead|trademark_registered,name_postcode_area,0.85,0.85
00296805,1,1,0,2005-12-01,2005-12-01,7547,1.0,1.0,1,trademark_dead,name_postcode_area,0.85,0.85
00298140,1,1,0,1983-10-17,1983-10-17,15628,1.0,1.0,1,trademark_dead,name_postcode_area,0.85,0.85
